Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
60000	-20.338461538461537	-inf	65	0.946	0.00015000000000000001	0
70000	-20.36842105263158	-inf	76	0.9369999999999999	0.00015000000000000001	0.7296106616655985
80000	-20.333333333333332	-inf	87	0.9279999999999999	0.00015000000000000001	0.7374381820360819
90000	-20.306122448979593	-inf	98	0.919	0.00015000000000000001	0.7431391318639119
100000	-20.29	-20.29	109	0.91	0.00015000000000000001	0.7308976610501607
110000	-20.3	-20.27	120	0.901	0.00015000000000000001	0.7202605088551839
120000	-20.3	-20.27	130	0.892	0.00015000000000000001	0.7647096077601115
130000	-20.27	-20.27	141	0.883	0.00015000000000000001	0.7225818395614624
140000	-20.25	-20.21	151	0.874	0.00015000000000000001	0.7216150760650635
150000	-20.24	-20.21	162	0.865	0.00015000000000000001	0.7202211221059164
160000	-20.21	-20.21	173	0.856	0.00015000000000000001	0.7283830523490906
170000	-20.25	-20.2	184	0.847	0.00015000000000000001	0.7656020879745483
180000	-20.27	-20.2	196	0.838	0.00015000000000000001	0.7699802438418071
190000	-20.27	-20.2	207	0.829	0.00015000000000000001	0.7425813873608907
200000	-20.23	-20.2	217	0.82	0.00015000000000000001	0.770954445997874
210000	-20.22	-20.2	229	0.8109999999999999	0.00015000000000000001	0.7331953167915344
220000	-20.22	-20.2	240	0.802	0.00015000000000000001	0.735353962580363
230000	-20.26	-20.2	251	0.7929999999999999	0.00015000000000000001	0.7412499388058981
240000	-20.23	-20.2	261	0.784	0.00015000000000000001	0.7393584767977397
250000	-20.2	-20.2	272	0.775	0.00015000000000000001	0.7387608091036478
260000	-20.19	-20.19	283	0.766	0.00015000000000000001	0.7395305315653483
270000	-20.2	-20.19	293	0.757	0.00015000000000000001	0.7434258421262105
280000	-20.19	-20.17	304	0.748	0.00015000000000000001	0.7471450726191203
290000	-20.17	-20.12	314	0.739	0.00015000000000000001	0.7440399408340455
300000	-20.17	-20.12	324	0.73	0.00015000000000000001	0.7550146818161011
310000	-20.14	-20.12	335	0.721	0.00015000000000000001	0.745675778388977
320000	-20.12	-20.12	345	0.712	0.00015000000000000001	0.8000389297803243
330000	-20.12	-20.12	355	0.703	0.00015000000000000001	0.751181940237681
340000	-20.12	-20.1	365	0.694	0.00015000000000000001	0.7494158069292705
350000	-20.05	-20.05	375	0.685	0.00015000000000000001	0.7567939003308614
360000	-20.05	-20.02	385	0.6759999999999999	0.00015000000000000001	0.7558113137880961
370000	-20.05	-20.02	396	0.667	0.00015000000000000001	0.7688034017880757
380000	-20.04	-20.01	406	0.6579999999999999	0.00015000000000000001	0.7589498400688172
390000	-20.02	-20.0	416	0.649	0.00015000000000000001	0.7619933724403382
400000	-20.03	-20.0	426	0.6399999999999999	0.00015000000000000001	0.7693818887074788
410000	-19.97	-19.95	435	0.631	0.00015000000000000001	0.7694073001543681
420000	-19.87	-19.87	444	0.622	0.00015000000000000001	0.7661279837290446
430000	-19.83	-19.82	453	0.613	0.00015000000000000001	0.767924169699351
440000	-19.79	-19.78	462	0.604	0.00015000000000000001	0.7751520474751791
450000	-19.81	-19.77	472	0.595	0.00015000000000000001	0.7723333398501079
460000	-19.72	-19.68	480	0.586	0.00015000000000000001	0.7758602539698283
470000	-19.65	-19.65	490	0.577	0.00015000000000000001	0.7772151509920756
480000	-19.56	-19.56	498	0.5680000000000001	0.00015000000000000001	0.7755688667297364
490000	-19.51	-19.5	507	0.5589999999999999	0.00015000000000000001	0.7795562227567037
500000	-19.44	-19.44	515	0.55	0.00015000000000000001	0.8536303361256917
510000	-19.32	-19.31	523	0.5409999999999999	0.00015000000000000001	0.7823104381561279
520000	-19.24	-19.22	531	0.532	0.00015000000000000001	0.7831928451855977
530000	-19.13	-19.13	539	0.5229999999999999	0.00015000000000000001	0.7933770577112834
540000	-19.08	-19.08	546	0.514	0.00015000000000000001	0.7872213125228882
550000	-18.96	-18.96	552	0.5049999999999999	0.00015000000000000001	0.7878206650416056
560000	-18.94	-18.92	559	0.4959999999999999	0.00015000000000000001	0.7897278070449829
570000	-18.86	-18.86	566	0.487	0.00015000000000000001	0.8016576131184896
580000	-18.74	-18.74	572	0.478	0.00015000000000000001	0.7920921762784322
590000	-18.66	-18.66	578	0.469	0.00015000000000000001	0.7978428999582926
600000	-18.45	-18.45	584	0.45999999999999996	0.00015000000000000001	0.7998671690622966
610000	-18.21	-18.21	590	0.45099999999999996	0.00015000000000000001	0.7980604728062948
620000	-18.08	-18.08	595	0.44199999999999995	0.00015000000000000001	0.7942963202794393
630000	-17.89	-17.89	601	0.43299999999999994	0.00015000000000000001	0.8094027280807495
640000	-17.76	-17.76	607	0.42399999999999993	0.00015000000000000001	0.8048619707425435
650000	-17.65	-17.65	612	0.4149999999999999	0.00015000000000000001	0.8034533778826396
660000	-17.53	-17.53	617	0.4059999999999999	0.00015000000000000001	0.809577469031016
670000	-17.41	-17.41	622	0.3969999999999999	0.00015000000000000001	0.8049346327781677
680000	-17.27	-17.27	627	0.3879999999999999	0.00015000000000000001	0.8164540847142537
690000	-17.0	-17.0	632	0.379	0.00015000000000000001	0.8195474584897359
700000	-16.89	-16.89	637	0.37	0.00015000000000000001	0.8221067706743876
710000	-16.59	-16.59	641	0.361	0.00015000000000000001	0.8154521942138672
720000	-16.41	-16.41	645	0.352	0.00015000000000000001	0.8191296895345052
730000	-16.34	-16.34	650	0.34299999999999997	0.00015000000000000001	0.8199259360631307
740000	-16.19	-16.19	655	0.33399999999999996	0.00015000000000000001	0.8207435210545858
750000	-15.89	-15.89	660	0.32499999999999996	0.00015000000000000001	0.8231696287790934
760000	-15.69	-15.69	664	0.31599999999999995	0.00015000000000000001	0.8349982460339864
770000	-15.49	-15.49	668	0.30699999999999994	0.00015000000000000001	0.8263155420621237
780000	-15.27	-15.27	673	0.29799999999999993	0.00015000000000000001	0.8324408650398254
790000	-15.25	-15.23	677	0.2889999999999999	0.00015000000000000001	0.8372706135114034
800000	-15.2	-15.2	681	0.2799999999999999	0.00015000000000000001	0.8325486660003663
810000	-15.09	-15.09	685	0.2709999999999999	0.00015000000000000001	0.8413470307985942
820000	-14.97	-14.97	689	0.262	0.00015000000000000001	0.8454759796460469
830000	-14.93	-14.86	693	0.253	0.00015000000000000001	0.8343366185824076
840000	-14.74	-14.74	697	0.244	0.00015000000000000001	0.8444300572077433
850000	-14.52	-14.52	700	0.235	0.00015000000000000001	0.8764689922332763
860000	-14.45	-14.44	705	0.22599999999999998	0.00015000000000000001	0.8722621440887451
870000	-14.17	-14.17	708	0.21699999999999997	0.00015000000000000001	0.8664824962615967
880000	-13.94	-13.94	712	0.20799999999999996	0.00015000000000000001	0.8810320417086284
890000	-13.74	-13.74	716	0.19899999999999995	0.00015000000000000001	0.8689592480659485
900000	-13.55	-13.55	720	0.18999999999999995	0.00015000000000000001	0.8695855021476746
910000	-13.38	-13.38	723	0.18099999999999994	0.00015000000000000001	0.8654713233311971
920000	-13.14	-13.14	727	0.17199999999999993	0.00015000000000000001	0.8675577720006307
930000	-13.03	-13.0	731	0.16299999999999992	0.00015000000000000001	1.0025349179903666
940000	-12.74	-12.74	734	0.15400000000000003	0.00015000000000000001	0.8969261169433593
950000	-12.45	-12.45	738	0.14500000000000002	0.00015000000000000001	0.890779685974121
960000	-12.41	-12.39	741	0.136	0.00015000000000000001	0.8935496846834818
970000	-12.2	-12.2	744	0.127	0.00015000000000000001	0.9052937428156534
980000	-11.91	-11.91	748	0.118	0.00015000000000000001	0.9020678520202636
990000	-11.68	-11.68	751	0.10899999999999999	0.00015000000000000001	0.9121008594830831
1000000	-11.54	-11.54	755	0.1	0.00015000000000000001	0.9069955706596374
1010000	-11.38	-11.38	758	0.09996250000000001	0.00015000000000000001	0.9063562711079916
1020000	-11.17	-11.17	762	0.099925	0.00015000000000000001	0.9371359467506408
1030000	-11.11	-11.05	765	0.0998875	0.00015000000000000001	0.9127860267957052
1040000	-10.92	-10.92	768	0.09985000000000001	0.00015000000000000001	0.9048989733060201
1050000	-10.81	-10.81	771	0.09981250000000001	0.00015000000000000001	0.9169290900230408
1060000	-10.47	-10.47	774	0.099775	0.00015000000000000001	0.9014284650484721
1070000	-10.07	-10.07	778	0.0997375	0.00015000000000000001	0.9084065397580464
1080000	-9.86	-9.86	781	0.09970000000000001	0.00015000000000000001	0.9061290144920349
1090000	-9.57	-9.57	784	0.0996625	0.00015000000000000001	0.9356449246406555
1100000	-9.2	-9.2	787	0.099625	0.00015000000000000001	0.9056832671165467
1110000	-8.85	-8.85	791	0.09958750000000001	0.00015000000000000001	0.9064954042434692
1120000	-8.46	-8.46	794	0.09955	0.00015000000000000001	0.908035135269165
1130000	-8.37	-8.31	797	0.0995125	0.00015000000000000001	0.9012513875961303
1140000	-8.27	-8.26	800	0.09947500000000001	0.00015000000000000001	0.9017012159029643
1150000	-8.1	-8.1	803	0.09943750000000001	0.00015000000000000001	0.9032740950584411
1160000	-7.95	-7.93	806	0.0994	0.00015000000000000001	0.8978673378626506
1170000	-7.8	-7.79	809	0.0993625	0.00015000000000000001	0.9162839333216349
1180000	-7.47	-7.47	812	0.09932500000000001	0.00015000000000000001	0.903652040163676
1190000	-7.21	-7.21	815	0.0992875	0.00015000000000000001	0.9039514263470968
1200000	-7.03	-7.03	818	0.09925	0.00015000000000000001	0.8973628799120585
1210000	-6.88	-6.87	821	0.09921250000000001	0.00015000000000000001	0.9051553765932719
1220000	-6.68	-6.68	824	0.099175	0.00015000000000000001	0.9062408606211344
1230000	-6.35	-6.35	827	0.0991375	0.00015000000000000001	0.9031020879745484
1240000	-6.11	-6.11	830	0.09910000000000001	0.00015000000000000001	0.907260529200236
1250000	-5.98	-5.95	833	0.09906250000000001	0.00015000000000000001	0.9093038439750671
1260000	-5.66	-5.66	836	0.099025	0.00015000000000000001	0.9082862933476766
1270000	-5.66	-5.66	839	0.0989875	0.00015000000000000001	0.9075741449991862
1280000	-5.66	-5.54	843	0.09895000000000001	0.00015000000000000001	0.91233229637146
1290000	-5.55	-5.54	846	0.0989125	0.00015000000000000001	0.905479900042216
1300000	-5.39	-5.38	850	0.098875	0.00015000000000000001	0.904515540599823
1310000	-5.03	-5.03	853	0.09883750000000001	0.00015000000000000001	0.9052219986915588
1320000	-4.89	-4.89	855	0.0988	0.00015000000000000001	0.9029924352963765
